year,ETS_price,CSU_cost,investment_year,plant,CO2_captured_fossil,CO2_captured_bio,CCS_cost,marginal_plant,csu_diluted_cost,csu_gross_profit,csu_net_profit,ctbo_diluted_cost,ctbo_fossil_profit,ctbo_gross_profit,ctbo_net_profit
2046,94.3,236.57799999999997,2033.0,Scunthorpe Blast Furnaces-stove,994.2298168221,0.0,84.96919964921648,False,166.9294368,236.57799999999997,69.64856319999998,174701.28775987402,235212.90160413875,235212.90160413875,69246.67823225843
2046,94.3,236.57799999999997,2033.0,Portsmouth-W2E,82.25384999999999,94.63614999999996,85.87551629135065,False,0.0,236.57799999999997,236.57799999999997,0.0,19459.451325299993,41848.28241999998,41848.28241999998
2046,94.3,236.57799999999997,2033.0,Eastcroft-W2E,80.52219,92.64380999999996,89.64267970720293,False,0.0,236.57799999999997,236.57799999999997,0.0,19049.77866582,40967.26594799998,40967.26594799998
2046,94.3,236.57799999999997,2033.0,Millerhill-W2E,70.565145,81.18785499999998,89.75704289719711,False,0.0,236.57799999999997,236.57799999999997,0.0,16694.160873809997,35901.421233999994,35901.421233999994
2046,94.3,236.57799999999997,2033.0,Dunbar-W2E,154.11774,177.31825999999995,90.17312292342014,False,0.0,236.57799999999997,236.57799999999997,0.0,36460.866693719996,78410.46600799997,78410.46600799997
2046,94.3,236.57799999999997,2033.0,Parc Adfer-W2E,89.61340500000001,103.103595,90.51816794505368,False,0.0,236.57799999999997,236.57799999999997,0.0,21200.56012809,45592.602426,45592.602426
2046,94.3,236.57799999999997,2033.0,Newhurst-W2E,129.00867,148.42932999999996,90.8781169855146,False,0.0,236.57799999999997,236.57799999999997,0.0,30520.613131259997,65635.727164,65635.727164
2046,94.3,236.57799999999997,2033.0,Scunthorpe Sinter-sinter,633.6026468814001,0.0,91.07578500633976,False,166.9294368,236.57799999999997,69.64856319999998,111333.61368305409,149896.44699390786,149896.44699390786,44129.51399500647
2046,94.3,236.57799999999997,2034.0,Kirklees-W2E,57.14477999999999,65.74721999999997,92.11664799377304,False,0.0,236.57799999999997,236.57799999999997,0.0,13519.197762839996,29073.54357599999,29073.54357599999
2046,94.3,236.57799999999997,2034.0,Grangemouth Power Station-CCGT,502.2772817634001,0.0,92.86314080912663,False,166.9294368,236.57799999999997,69.64856319999998,88257.75132863084,118827.75476502166,118827.75476502166,34982.89100282237
2046,94.3,236.57799999999997,2034.0,Leeds-W2E,77.05887,88.65912999999998,93.99367463343316,False,0.0,236.57799999999997,236.57799999999997,0.0,18230.433346859998,39205.23300399999,39205.23300399999
2046,94.3,236.57799999999997,2034.0,Newhaven-W2E,91.77798,105.59401999999996,95.30557788800051,False,0.0,236.57799999999997,235.57242211199946,0.0,21712.65095244,46693.87301599998,46495.40009708955
2046,94.3,236.57799999999997,2034.0,Hanford-W2E,80.08927500000001,92.145725,95.3396303684328,False,0.0,236.57799999999997,235.53836963156718,0.0,18947.360500950002,40747.011829999996,40567.95109349298
2046,94.3,236.57799999999997,2034.0,South Killingholme-crackers,381.3657875526,0.0,96.17855375701072,False,166.9294368,236.57799999999997,67.77000944298925,67011.76434836208,90222.755287619,90222.755287619,25845.163023672736
2046,94.3,236.57799999999997,2034.0,Chineham-W2E,44.590245,51.30275499999999,96.75398677271204,False,0.0,236.57799999999997,234.12401322728795,0.0,10549.070981609999,22686.174153999997,22450.854000404324
2046,94.3,236.57799999999997,2034.0,Baldovie-W2E,81.38802,93.63997999999998,98.33639500395016,False,0.0,236.57799999999997,232.5416049960498,0.0,19254.614995559998,41407.77418399999,40701.2920392486
2046,94.3,236.57799999999997,2034.0,Wolverhampton-W2E,42.42567,48.81233,98.55583329143634,False,0.0,236.57799999999997,232.32216670856363,0.0,10036.980157259999,21584.903563999997,21196.609846155927
2046,94.3,236.57799999999997,2034.0,South Killingholme-smr,225.005814656034,0.0,98.92507345504129,False,166.9294368,236.57799999999997,65.02348974495868,39536.94096553362,53231.425619695205,53231.425619695205,14630.6632818427
2046,94.3,236.57799999999997,2034.0,NewLincs-W2E,24.24324,27.892759999999992,99.93836754996816,False,0.0,236.57799999999997,230.9396324500318,0.0,5735.417232719999,12334.230607999998,12040.268677414857
