CEPCI_2025,DACCS_EXPENSIVE,FLH_industry,FOAK_MULTIPLIER,amine_cost,capture_rate,cbio,celc,cement_process_fraction,cement_xCO2,csteam,discount_rate_ccs,drax_efficiency_penalty,drax_xCO2,emission_factor_bio,extra_transtorage,fixed,lifetime_ccs,pcompr,qreb,w2e_xCO2,DIFFUSE_END_FRACTION,ETS_SCENARIO,scenario,policy,model,gas_increase_pct_2040,gas_increase_pct_2050,gas_increase_abs_2040,gas_increase_abs_2050
956.9437412892047,False,8509.102545551053,1.7113262496785346,44.30360856196744,0.9132606317657129,147.8336911698924,274.5102039989975,0.599790962803212,0.21886295264719235,4.938131418949665,0.10113715898687134,0.25993660949626674,0.14792078472342313,0.3068798309025524,24.539304320645766,0.031756421406081085,23,0.3400581217724978,3.11049056071261,0.11724100209250436,0.23059322484493897,Low,34,0,UKCTBO,16.57318280936923,55.6679365079365,30.592438147814665,102.75744399999998
891.7969342327522,False,8445.882735927471,1.9269035671364958,41.024179177992636,0.946975685132406,154.3100658773747,293.5087648033638,0.6321065015354266,0.20859530630938736,4.84390210013769,0.09540157067623176,0.2402826608787888,0.13593318323687112,0.3174485960397725,22.588869704143825,0.0361792660937997,28,0.4459979976303716,3.4468200371479805,0.12538559152458237,0.23059322484493897,Low,35,0,UKCTBO,15.857626581162135,55.6679365079365,29.271592906167186,102.75744399999998
921.0107313110328,False,8402.08110217446,1.998558266115543,35.81755792919252,0.9298121773998417,113.12318264651952,261.30421629225094,0.629044977336691,0.2158645165614304,4.367924515747616,0.10557193543056453,0.25128009087102615,0.14645200322023083,0.3113186622215643,34.180523505236394,0.045603675769144994,30,0.38387224496537325,3.9562134077803353,0.11847093987619718,0.23059322484493897,Low,36,0,UKCTBO,15.015517021868197,55.6679365079365,27.717142870666507,102.75744399999998
944.2258309985993,True,8484.142574812156,1.9670989825868785,36.07175192061717,0.9245336127163678,110.06959379681633,279.13592589655406,0.6482976232004793,0.2139958172655752,3.8363792157853194,0.0681359066253134,0.2435464704860545,0.1380185257424762,0.37455185578065675,35.10466898000236,0.031024889553062637,28,0.3574376120951442,3.6443639792663713,0.11655227376762671,0.23059322484493897,Low,37,0,UKCTBO,16.344017956173047,77.99984126984127,30.169422745299833,143.979907
912.9646923113656,False,8427.624309629568,1.9118692886917679,49.55360627256162,0.903263990335294,116.77099476727966,254.20997346101046,0.6025281445487408,0.19040410645921826,3.4108022047194724,0.06638797839563518,0.24676855786233845,0.12965918305835591,0.3162823896953657,38.02011263096085,0.03873776272343722,26,0.36585674000121216,3.76148810427974,0.10086755371155146,0.23059322484493897,Low,38,0,UKCTBO,14.863632568355506,55.6679365079365,27.43677935792743,102.75744399999998
934.5755733421246,True,8554.9624777232,1.6248479172485673,39.77553514895119,0.9336735738943867,138.51512786957235,225.1712740827652,0.6664249822338628,0.21161269269120783,3.694182642818026,0.10959818952216,0.2481339431556142,0.1115576978440563,0.34386413323556436,31.65545739907233,0.040092553653961756,22,0.4177828914303412,3.150938283631381,0.11428638587553087,0.23059322484493897,Low,39,0,UKCTBO,13.185257386508903,77.99984126984127,24.338666609756782,143.979907
941.3620960065393,True,8586.592355006887,1.9400971846636135,50.60939513690213,0.9486732070103723,95.32222662792736,219.2812363632017,0.6440974509537774,0.1965786459703563,3.539570269714794,0.0789513116286927,0.27706841856976444,0.12778441433161677,0.3580375138895506,27.28042445625428,0.046645381455909886,29,0.31551810177785833,3.851178926773685,0.11375310503651122,0.21482266379976742,High,10,1,UKCTBO,0.0,13.269682539682549,0.0,24.494507000000016
927.0044326042683,True,8501.173922709659,1.8227792387545207,53.36673133848941,0.9315888665945116,82.1869525399128,236.788793373323,0.6046053294278916,0.18413656719120255,3.2113424444733605,0.09201263952870775,0.27233444806501617,0.14381816242787615,0.36965619992378446,23.212920785463613,0.0480807666559627,20,0.40836671310201195,3.216734329541161,0.12051115495093817,0.21482266379976742,High,11,1,UKCTBO,0.0,13.269682539682549,0.0,24.494507000000016
962.568869224437,False,8410.400209457079,1.638622036487409,33.306669967717085,0.9173801610133525,85.38999077675552,263.4749844924566,0.607699917379925,0.20484205288936574,3.6197254028949075,0.11219756134491954,0.2076896707773679,0.1420320671795912,0.2926465364503692,29.25890450866794,0.03432665659111336,26,0.32622703756178273,3.7976775679843624,0.12137486802763764,0.21482266379976742,High,12,1,UKCTBO,1.142787253616477,0.0,2.109470991450655,0.0
967.9759898361126,True,8471.694839090713,1.7811916992653274,42.260945033137034,0.9255157367168513,83.13567219231747,272.4085111457728,0.6786840179842735,0.18784445882141623,4.132706541658955,0.08172543675504003,0.278713620885584,0.11713505545223662,0.3645710713130801,26.23473314685311,0.03057129612407164,30,0.4026467993699695,3.8764782198269936,0.12709769687181785,0.21482266379976742,High,13,1,UKCTBO,3.070809302545432,13.269682539682549,5.668406891568613,24.494507000000016
