Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code
RES Group,Blary Hill,Wind,Onshore,No,Wind,, 35.0 ,HV,Scotland,Scotland,PA29 6UZ,NR7082736430,170827.0,636430.0,2022,WON-001364
RES Group,Crossdykes Wind Farm,Wind,Onshore,No,Wind,, 48.0 ,HV,Scotland,Scotland,DG11 2QL ,NY2587387951,325873.0,587951.0,2021,WON-001540
RES Group,Cumberhead Wind Farm,Wind,Onshore,No,Wind,, 50.0 ,HV,Scotland,Scotland,ML11 0FW,NS7727032735,277270.0,632735.0,2023,WON-001617
River Nene,Peterborough Power Station,Fossil Fuel,Single cycle,No,Natural Gas,, 245.0 ,HV,England,East of England,PE15NT,,518401.0,299217.0,1993,GAS-000144
River Nene,Croydon,Fossil Fuel,Single cycle,No,Natural Gas,, 50.0 ,LV,England,London,CR03RL,TQ314659,531449.0,165923.0,2005,XXX-001525
River Nene,Derby,Fossil Fuel,Single cycle,No,Natural Gas,, 50.0 ,LV,England,East Midlands,DE248YF,SK372335,437293.0,333556.0,1997,XXX-001526
River Nene,Exeter,Fossil Fuel,Single cycle,No,Natural Gas,, 50.0 ,LV,England,South West,EX28QN,SX923908,292378.0,90810.0,2000,XXX-001527
River Nene,Heartlands,Fossil Fuel,Single cycle,No,Natural Gas,, 100.0 ,LV,England,West Midlands,B249FQ,SP130902,413029.0,290226.0,1998,XXX-001528
River Nene,Peterborough Power Station PPL2 Gas Engines,Fossil Fuel,Single cycle,No,Natural Gas,, 49.0 ,LV,England,East Midlands,PE15NT,TL218991,521813.0,299186.0,2018,XXX-001529
River Nene,Thornhill,Fossil Fuel,Single cycle,No,Natural Gas,, 40.0 ,LV,England,Yorkshire and the Humber,WF129EA,SE227200,422737.0,420044.0,1997,XXX-001530
River Nene,Viking,Fossil Fuel,Single cycle,No,Natural Gas,, 50.0 ,HV,England,North East,TS21UB,NZ532242,453281.0,524210.0,2000,XXX-001531
Riverside Resource Recovery,Riverside - Energy from Waste,Bioenergy,Bioenergy,No,MSW,, 80.0 ,LV,England,London,DA176JY,TQ49669 80643,547200.0,176500.0,2011,BIO-000402
RWE Npower,Markinch,Bioenergy,Bioenergy,Yes,Biomass,, 61.0 ,LV,Scotland,Scotland,KY76GU,,327988.0,701561.0,2014,BIO-000634
RWE Npower,Little Barford,Fossil Fuel,CCGT,No,Natural Gas,, 735.0 ,HV,England,East of England,PE196YT,,519049.0,256838.0,1995,GAS-000151
RWE Npower,Kings Lynn,Fossil Fuel,CCGT,No,Natural Gas,, 395.0 ,LV,England,East of England,PE343RD,TF611171,561175.0,317125.0,1997,GAS-000170
RWE Npower,Didcot B,Fossil Fuel,CCGT,No,Natural Gas,," 1,450.0 ",HV,England,South East,OX117YU,,451077.0,182210.0,1998,GAS-000176
RWE Npower,Cheshire,Fossil Fuel,Single cycle,No,Natural Gas,, 40.0 ,LV,England,North West,CH651AF,,339060.0,378391.0,2000,GAS-000210
RWE Npower,Great Yarmouth,Fossil Fuel,CCGT,No,Natural Gas,, 420.0 ,LV,England,East of England,NR303PY,,652534.0,307744.0,2001,GAS-000212
RWE Npower,Hythe,Fossil Fuel,Single cycle,No,Natural Gas,, 53.0 ,LV,England,South East,SO453BP,,443586.0,105782.0,2005,GAS-000282
RWE Npower,Staythorpe,Fossil Fuel,CCGT,No,Natural Gas,," 1,828.0 ",HV,England,East Midlands,NG235RQ,,475532.0,351265.0,2010,GAS-000375
RWE Npower,Pembroke,Fossil Fuel,CCGT,No,Natural Gas,," 2,199.0 ",HV,Wales,Wales,SA715SS,,193370.0,200137.0,2012,GAS-000453
RWE Npower,Grimsby,Fossil Fuel,Single cycle,No,Natural Gas,, 40.0 ,LV,England,Yorkshire and the Humber,DN31 2SW,TA257111,525704.0,411176.0,2018,GAS-001275
RWE Npower,Garnedd,Hydro,Small Hydro,No,Hydro,, 0.6 ,LV,Wales,Wales,LL25 0JQ,SH6964153035,269641.3,353035.8,1990,HNF-000133
RWE Npower,Dulyn,Hydro,Small Hydro,No,Hydro,, 0.5 ,LV,Wales,Wales,,SH7775468358,277754.0,368358.0,1998,HNF-000180
RWE Npower,Croesor,Hydro,Small Hydro,No,Hydro,, 0.5 ,LV,Wales,Wales,,SH6490046000,264900.0,346000.0,1999,HNF-000188
RWE Npower,Glen Tarbert,Hydro,Small Hydro,No,Hydro,, 0.9 ,LV,Scotland,Scotland,,NM8660060500,186600.0,760500.0,2000,HNF-000199
RWE Npower,Auchtertyre,Hydro,Small Hydro,No,Hydro,, 0.6 ,LV,Scotland,Scotland,,NN3542229327,235422.0,729327.0,2000,HNF-000200
RWE Npower,Cwm Dyli,Hydro,Large Hydro,No,Hydro,, 9.9 ,LV,Wales,Wales,LL55 4NW,SH5797660502,257976.5,360502.8,2002,HNF-000224
RWE Npower,High Head,Hydro,Large Hydro,No,Hydro,, 17.0 ,LV,Wales,Wales,LL32 8QE,SH7692767625,276927.5,367625.1,2002,HNF-000225
RWE Npower,Garry Gualach,Hydro,Small Hydro,No,Hydro,, 0.8 ,LV,Scotland,Scotland,PH35 4HS,NN1660099800,216600.0,799800.0,2002,HNF-000226
RWE Npower,Low Head,Hydro,Large Hydro,No,Hydro,, 15.0 ,LV,Wales,Wales,LL32 8QE,SH7692767625,276927.5,367625.1,2002,HNF-000228
RWE Npower,Garrogie,Hydro,Small Hydro,No,Hydro,, 2.4 ,LV,Scotland,Scotland,,NH5010013300,250100.0,813300.0,2005,HNF-000266
RWE Npower,Braevallich,Hydro,Small Hydro,No,Hydro,, 2.3 ,LV,Scotland,Scotland,,NM9665706908,196657.0,706909.0,2005,HNF-000267
RWE Npower,Kielder,Hydro,Large Hydro,No,Hydro,, 6.0 ,LV,England,North East,,NY6988787826,369887.3,587826.8,2006,HNF-000283
RWE Npower,Inverbain,Hydro,Small Hydro,No,Hydro,, 1.0 ,LV,Scotland,Scotland,,NG7809556066,178095.5,856066.2,2006,HNF-000285
RWE Npower,River E,Hydro,Small Hydro,No,Hydro,, 3.0 ,LV,Scotland,Scotland,,NH5135918186,251359.4,818186.7,2008,HNF-000325
RWE Npower,Douglas Water,Hydro,Small Hydro,No,Hydro,, 3.0 ,LV,Scotland,Scotland,PA32 8XT,NN0455906949,204559.0,706950.0,2008,HNF-000326
RWE Npower,Carnoch,Hydro,Small Hydro,No,Hydro,, 1.4 ,LV,Scotland,Scotland,,NM7458959870,174589.8,759870.6,2009,HNF-000355
RWE Npower,Inverlael,Hydro,Small Hydro,No,Hydro,, 2.5 ,LV,Scotland,Scotland,,NH1820885467,218208.4,885467.8,2009,HNF-000356
RWE Npower,Selset,Hydro,Small Hydro,No,Hydro,, 0.8 ,LV,England,North East,,NY9030021200,390300.0,521200.0,2010,HNF-000378
RWE Npower,Black Rock,Hydro,Small Hydro,No,Hydro,, 3.5 ,LV,Scotland,Scotland,,NH5990066800,259900.0,866800.0,2012,HNF-000454
RWE Npower,Maldie,Hydro,Small Hydro,No,Hydro,, 4.0 ,LV,Scotland,Scotland,,NC2515034050,225150.0,934050.0,2013,HNF-000503
RWE Npower,Cia Aig,Hydro,Small Hydro,No,Hydro,, 3.0 ,LV,Scotland,Scotland,,NN1719688748,217196.0,788748.0,2016,HNF-000942
RWE Npower,Grudie,Hydro,Small Hydro,No,Hydro,, 2.0 ,LV,Scotland,Scotland,IV22 2HL,NG9645967347,196459.0,867347.0,2017,HNF-001135
RWE Npower,Glen Noe,Hydro,Small Hydro,No,Hydro,, 2.0 ,LV,Scotland,Scotland,PA35 1JT,NN067358,206775.0,735875.0,2021,HNF-001291
RWE Npower,Didcot GT,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 100.0 ,HV,England,South East,OX117YU,,451077.0,182210.0,1972,OIL-000112
RWE Npower,Cowes,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 140.0 ,LV,England,South East,PO326JF,,448472.0,93554.0,1982,OIL-000124
RWE Npower,Little Barford GT,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 17.0 ,HV,England,East Midlands,PE196YT,,519049.0,256838.0,2006,OIL-000301
RWE Npower,North Hoyle,Wind,Offshore,No,Wind,, 60.0 ,LV,Wales,Wales,,SJ0383892229,303823.0,392138.0,2004,WOF-000251
RWE Npower,Scroby Sands,Wind,Offshore,No,Wind,, 60.0 ,LV,England,East of England,NR30 3NS,TG5641711874,656417.0,311874.0,2004,WOF-000252
RWE Npower,Rhyl Flats,Wind,Offshore,No,Wind,, 90.0 ,LV,Wales,Wales,,SH9024488299,290990.0,388002.0,2009,WOF-000357
RWE Npower,Robin Rigg West,Wind,Offshore,No,Wind,, 90.0 ,HV,Scotland,Scotland,,NX8878540522,288785.0,540522.0,2010,WOF-000379
RWE Npower,Robin Rigg East,Wind,Offshore,No,Wind,, 84.0 ,HV,Scotland,Scotland,,NX9100542348,291005.0,542348.0,2010,WOF-000381
RWE Npower,London Array,Wind,Offshore,No,Wind,, 630.0 ,HV,England,South East,,TM459013,642078.0,197218.0,2013,WOF-000504
RWE Npower,Gwynt y Mor,Wind,Offshore,No,Wind,, 576.0 ,HV,Wales,Wales,,SH9482396924,292082.0,396482.0,2015,WOF-000508
RWE Npower,Humber Gateway,Wind,Offshore,No,Wind,, 219.0 ,HV,England,Yorkshire and the Humber,DN31 3SY,TA2843911181,528439.0,411181.0,2015,WOF-000744
RWE Npower,Galloper,Wind,Offshore,No,Wind,, 352.8 ,HV,England,East of England,,TM7796929898,646316.0,262379.0,2017,WOF-001138
RWE Npower,Rampion,Wind,Offshore,No,Wind,, 400.2 ,HV,England,South East,,TV2500095000,525000.0,95000.0,2018,WOF-001258
RWE Npower,Triton Knoll,Wind,Offshore,No,Wind,, 857.0 ,HV,England,East Midlands,,TA2540511338,525405.0,411338.0,2021,WOF-001290
RWE Npower,Great Eppleton (ex NFFO),Wind,Onshore,No,Wind,, 4.1 ,LV,England,North East,DH5 9EZ,NZ3690048200,436900.0,548200.0,1997,WON-000171
RWE Npower,Hare Hill,Wind,Onshore,No,Wind,, 2.3 ,LV,England,North East,DH6 2BA,NZ4250040500,442500.0,540500.0,2000,WON-000207
RWE Npower,Deucheran Hill (RO),Wind,Onshore,No,Wind,, 15.8 ,LV,Scotland,Scotland,PA29 6XF,NR7700043000,177000.0,643000.0,2001,WON-000218
RWE Npower,Out Newton (RO),Wind,Onshore,No,Wind,, 9.1 ,LV,England,Yorkshire and the Humber,HU12 0TG,TA3880021200,538800.0,421200.0,2002,WON-000232
RWE Npower,Bowbeat (Emly Bank) - RO,Wind,Onshore,No,Wind,, 15.6 ,LV,Scotland,Scotland,EH23 4AE,NT2960047500,329600.0,647500.0,2002,WON-000233
RWE Npower,Bowbeat (Roughside) - RO,Wind,Onshore,No,Wind,, 15.6 ,LV,Scotland,Scotland,EH23 4TE,NT3300046200,333000.0,646200.0,2002,WON-000234
RWE Npower,High Volts RO,Wind,Onshore,No,Wind,, 5.5 ,LV,England,North East,TS27 3DT,NZ4520033400,445200.0,533400.0,2004,WON-000255
RWE Npower,Hare Hill RO,Wind,Onshore,No,Wind,, 2.8 ,LV,England,North East,DH6 3QL,NZ4250040500,442500.0,540500.0,2004,WON-000258
RWE Npower,Holmside,Wind,Onshore,No,Wind,, 2.3 ,LV,England,North East,DH9 6FF,NZ2080050300,420800.0,550300.0,2004,WON-000259
RWE Npower,Holmside RO,Wind,Onshore,No,Wind,, 2.8 ,LV,England,North East,DH9 6FF,NZ1950052500,419500.0,552500.0,2004,WON-000260
RWE Npower,High Volts,Wind,Onshore,No,Wind,, 2.3 ,LV,England,North East,TS27 3AW,NZ4560033500,445600.0,533500.0,2004,WON-000263
RWE Npower,An Suidhe,Wind,Onshore,No,Wind,, 19.3 ,HV,Scotland,Scotland,,NN0048307563,200483.0,707563.0,2005,WON-000281
RWE Npower,Burgar Hill,Wind,Onshore,No,Wind,, 5.0 ,LV,Scotland,Scotland,KW17 2PJ,HY3430026200,334300.0,1026200.0,2006,WON-000298
RWE Npower,Hameldon Hill,Wind,Onshore,No,Wind,, 6.0 ,LV,England,North West,BB11 5QQ,SD8949532441,389495.0,432441.0,2006,WON-000299
RWE Npower,Stags Holt,Wind,Onshore,No,Wind,, 20.0 ,LV,England,East of England,PE15 0DR,TL4400099000,544000.0,299000.0,2007,WON-000317
RWE Npower,Knabs Ridge,Wind,Onshore,No,Wind,, 16.0 ,LV,England,Yorkshire and the Humber,,SE2306955946,423069.0,455946.0,2007,WON-000322
RWE Npower,Bilbster,Wind,Onshore,No,Wind,, 3.9 ,LV,Scotland,Scotland,,ND2715051850,327150.0,951850.0,2007,WON-000323
RWE Npower,The Hollies,Wind,Onshore,No,Wind,, 2.6 ,LV,England,East Midlands,PE24 4SH,TF4999562998,549995.0,362998.0,2008,WON-000342
RWE Npower,Little Cheyne Court,Wind,Onshore,No,Wind,, 59.8 ,LV,England,South East,,TQ9831022060,598310.0,122060.0,2008,WON-000348
RWE Npower,Great Eppleton RO,Wind,Onshore,No,Wind,, 4.1 ,LV,England,North East,DH5 9EZ,NZ3690048200,436900.0,548200.0,2010,WON-000384
RWE Npower,Haswell Moor Circuit 1,Wind,Onshore,No,Wind,, 5.2 ,LV,England,North East,DH6 2BD,NZ3808541365,438085.0,541365.0,2010,WON-000389
RWE Npower,Lindhurst,Wind,Onshore,No,Wind,, 9.0 ,LV,England,East Midlands,,SK5688058150,456880.0,358150.0,2010,WON-000395
RWE Npower,Lochelbank,Wind,Onshore,No,Wind,, 9.6 ,LV,Scotland,Scotland,,NO1144013477,311440.0,713477.0,2010,WON-000399
RWE Npower,Haswell Moor Circuit 2,Wind,Onshore,No,Wind,, 5.2 ,LV,England,North East,DH6 2BD,NZ3808541365,438085.0,541365.0,2010,WON-000401
RWE Npower,Butterwick Moor Circuit 1,Wind,Onshore,No,Wind,, 9.4 ,LV,England,North East,TS21 3ER,NZ3900030000,439000.0,530000.0,2011,WON-000408
RWE Npower,Kiln Pit Hill,Wind,Onshore,No,Wind,, 14.0 ,LV,England,North East,,NZ0559054583,405590.0,554583.0,2011,WON-000424
RWE Npower,Butterwick Moor Circuit 2,Wind,Onshore,No,Wind,, 9.4 ,LV,England,North East,TS21 3ER,NZ3900030000,439000.0,530000.0,2011,WON-000427
RWE Npower,Hellrigg,Wind,Onshore,No,Wind,, 9.2 ,LV,England,North West,,NY1358551775,313585.0,551775.0,2012,WON-000459
RWE Npower,Tween Bridge,Wind,Onshore,No,Wind,, 44.0 ,LV,England,Yorkshire and the Humber,DN8 4JU,SE6932416182,469324.0,416182.0,2012,WON-000468
RWE Npower,Novar 2,Wind,Onshore,No,Wind,, 36.8 ,HV,Scotland,Scotland,,NH5550071500,255500.0,871500.0,2012,WON-000470
RWE Npower,Rosehall,Wind,Onshore,No,Wind,, 24.7 ,LV,Scotland,Scotland,IV27 4BD,NC4955003550,249550.0,903550.0,2013,WON-000519
RWE Npower,Camster,Wind,Onshore,No,Wind,, 50.0 ,LV,Scotland,Scotland,KW1 5SX,ND2580047400,325800.0,947400.0,2013,WON-000525
RWE Npower,Hameldon Hill Extension,Wind,Onshore,No,Wind,, 6.0 ,LV,England,North West,BB11 5QQ,SD7991430561,379914.0,430561.0,2013,WON-000530
RWE Npower,Bradwell,Wind,Onshore,No,Wind,, 20.5 ,LV,England,East of England,,TL9500005000,595000.0,205000.0,2013,WON-000550
RWE Npower,Goole Fields A,Wind,Onshore,No,Wind,, 33.0 ,HV,England,Yorkshire and the Humber,,SE7348719400,473487.0,419400.0,2013,WON-000551
RWE Npower,Middlemoor,Wind,Onshore,No,Wind,, 54.0 ,LV,England,North East,,NU1476522786,414765.0,622786.0,2013,WON-000553
RWE Npower,Goole Fields B,Wind,Onshore,No,Wind,, 34.9 ,HV,England,Yorkshire and the Humber,,SE7363220610,473632.0,420610.0,2016,WON-000976
RWE Npower,Brechfa Forest West,Wind,Onshore,No,Wind,, 57.4 ,HV,Wales,Wales,,SN5149333864,251493.0,233864.0,2018,WON-001264
RWE Npower,Bad a Cheo,Wind,Onshore,No,Wind,, 26.7 ,HV,Scotland,Scotland,,ND1661548900,316615.0,948900.0,2018,WON-001269
RWE Npower,Mynydd y Gwair,Wind,Onshore,No,Wind,, 32.8 ,HV,Wales,Wales,,SN6540008320,265400.0,208320.0,2019,WON-001279
RWE Npower,Clocaenog Forest,Wind,Onshore,No,Wind,, 96.0 ,HV,Wales,Wales,,SJ0156859344,301568.0,359344.0,2019,WON-001280
Scira Offshore Energy,Sheringham Shoal BMU 1,Wind,Offshore,No,Wind,, 158.0 ,HV,England,East of England,,TG1067164425,610671.0,364425.0,2012,WOF-000456
Scira Offshore Energy,Sheringham Shoal BMU 2,Wind,Offshore,No,Wind,, 158.0 ,HV,England,East of England,,TG1067164425,610671.0,364425.0,2012,WOF-000457
Scira Offshore Energy,Dudgeon BMU 1,Wind,Offshore,No,Wind,, 108.0 ,HV,England,East of England,,TF7500061000,575000.0,361000.0,2017,WOF-001136
Scira Offshore Energy,Hywind BMU 1,Wind,Offshore,No,Wind,, 30.0 ,HV,Scotland,Scotland,,NK3350046500,433500.0,846500.0,2017,WOF-001137
Scira Offshore Energy,Dudgeon BMU 2,Wind,Offshore,No,Wind,, 90.0 ,HV,England,East of England,,TF7500061000,575000.0,361000.0,2017,WOF-001140
Scira Offshore Energy,Dudgeon BMU 3,Wind,Offshore,No,Wind,, 102.0 ,HV,England,East of England,,TF7500061000,575000.0,361000.0,2017,WOF-001141
Scira Offshore Energy,Dudgeon BMU 4,Wind,Offshore,No,Wind,, 102.0 ,HV,England,East of England,,TF7500061000,575000.0,361000.0,2017,WOF-001142
Scottish Power,Carland Cross PV,Solar,PV,No,Solar,, 10.0 ,LV,England,South West,TR85JB,TF7393241095,573932.0,341095.0,2022,SOL-001363
Scottish Power,Coldham PV,Solar,PV,No,Solar,, 9.1 ,LV,England,East of England,BT44 9JB,TL2570099000,525700.0,299000.0,2024,SOL-001552
Scottish Power,East Anglia One,Wind,Offshore,No,Wind,, 714.0 ,HV,England,East of England,,TM901677,690118.0,267787.0,2019,WOF-001278
Scottish Power,P&L,Wind,Onshore,No,Wind,, 30.6 ,LV,Wales,Wales,LD1 6YS,,302860.0,288543.0,1993,WON-000143
Scottish Power,Corkey,Wind,Onshore,No,Wind,, 5.0 ,LV,Northern Ireland,Northern Ireland,BT449JB,,126222.0,580523.0,1995,WON-000156
Scottish Power,Elliot's Hill,Wind,Onshore,No,Wind,, 5.0 ,LV,Northern Ireland,Northern Ireland,BT39 9SW,NW394518,134974.0,546006.0,1995,WON-000157
Scottish Power,Rigged Hill,Wind,Onshore,No,Wind,, 5.0 ,LV,Northern Ireland,Northern Ireland,BT490QJ,,90731.0,589745.0,1995,WON-000158
Scottish Power,Hare Hill I,Wind,Onshore,No,Wind,, 13.2 ,LV,Scotland,Scotland,KA184NW,,265320.0,609703.0,2000,WON-000202
Scottish Power,Dun Law I,Wind,Onshore,No,Wind,, 17.2 ,LV,Scotland,Scotland,TD26RA,,344600.0,657500.0,2000,WON-000204
Scottish Power,Beinn an Tuirc I,Wind,Onshore,No,Wind,, 29.7 ,HV,Scotland,Scotland,PA286QY,,173950.0,636900.0,2002,WON-000236
Scottish Power,Cruach Mhor,Wind,Onshore,No,Wind,, 29.8 ,LV,Scotland,Scotland,PA223AE,,203500.0,687500.0,2004,WON-000254
Scottish Power,Black Law I,Wind,Onshore,No,Wind,, 124.2 ,HV,Scotland,Scotland,ML11 8EW,,290998.0,653991.0,2005,WON-000273
Scottish Power,Coldham,Wind,Onshore,No,Wind,, 16.0 ,LV,England,East of England,PE14OLX,,525748.0,299048.0,2005,WON-000276
Scottish Power,Beinn Tharsuinn,Wind,Onshore,No,Wind,, 29.8 ,HV,Scotland,Scotland,IV191LH,,261700.0,881900.0,2005,WON-000278
Scottish Power,Callagheen,Wind,Onshore,No,Wind,, 16.9 ,LV,Northern Ireland,Northern Ireland,BT934AL,,10820.0,521167.0,2006,WON-000293
Scottish Power,Wether Hill,Wind,Onshore,No,Wind,, 18.2 ,LV,Scotland,Scotland,DG73UG,,270000.0,594000.0,2007,WON-000309
Scottish Power,Whitelee I,Wind,Onshore,No,Wind,, 322.0 ,HV,Scotland,Scotland,KA36EX,,256800.0,645435.0,2007,WON-000321
Scottish Power,Hagshaw Hill II,Wind,Onshore,No,Wind,, 26.0 ,LV,Scotland,Scotland,ML110RR,,278965.0,630750.0,2008,WON-000332
Scottish Power,Wolf Bog,Wind,Onshore,No,Wind,, 10.0 ,LV,Northern Ireland,Northern Ireland,BT390TD,,137865.0,553129.0,2008,WON-000333
Scottish Power,Green Knowes,Wind,Onshore,No,Wind,, 27.0 ,LV,Scotland,Scotland,FK14 7JY,NN990045,296850.0,707550.0,2008,WON-000336
Scottish Power,Clachan Flats,Wind,Onshore,No,Wind,, 15.0 ,HV,Scotland,Scotland,PA268BJ,,217950.0,714520.0,2009,WON-000361
Scottish Power,Dun Law II,Wind,Onshore,No,Wind,, 29.8 ,HV,Scotland,Scotland,TD26RA,,346582.0,657530.0,2009,WON-000374
Scottish Power,Arecleoch,Wind,Onshore,No,Wind,, 120.0 ,HV,Scotland,Scotland,KA260SJ,,221500.0,578500.0,2010,WON-000396
Scottish Power,Mark Hill,Wind,Onshore,No,Wind,, 56.0 ,HV,Scotland,Scotland,KA260PX,,225000.0,585000.0,2011,WON-000412
Scottish Power,Lynemouth,Wind,Onshore,No,Wind,, 26.0 ,LV,England,North East,NE63 9AT,NZ284893,429400.0,589799.0,2012,WON-000467
Scottish Power,Whitelee II,Wind,Onshore,No,Wind,, 217.0 ,HV,Scotland,Scotland,G76 0QQ,,254220.0,640867.0,2012,WON-000471
Scottish Power,Beinn an Tuirc II,Wind,Onshore,No,Wind,, 43.7 ,HV,Scotland,Scotland,PA286QY,,173950.0,636900.0,2012,WON-000478
Scottish Power,Carland Cross RP,Wind,Onshore,No,Wind,, 20.0 ,LV,England,South West,TR85JB,,184500.0,54500.0,2013,WON-000547
Scottish Power,Middleton,Wind,Onshore,No,Wind,, 12.0 ,LV,Scotland,Scotland,G776PZ,,253158.0,656019.0,2013,WON-000548
Scottish Power,Harestanes,Wind,Onshore,No,Wind,, 136.0 ,HV,Scotland,Scotland,DG111TU,,300000.0,595000.0,2013,WON-000552
Scottish Power,Coal Clough RP,Wind,Onshore,No,Wind,, 16.0 ,LV,England,North West,BB104RR,,390207.0,428154.0,2014,WON-000636
Scottish Power,Black Law II,Wind,Onshore,No,Wind,, 63.4 ,HV,Scotland,Scotland,ML118EW,,289500.0,653500.0,2016,WON-000951
Scottish Power,Ewe Hill I,Wind,Onshore,No,Wind,, 13.8 ,LV,Scotland,Scotland,DG112QG,,315000.0,580000.0,2016,WON-000965
Scottish Power,Dersalloch,Wind,Onshore,No,Wind,, 69.0 ,HV,Scotland,Scotland,KA197NJ,,242500.0,603500.0,2016,WON-000967
Scottish Power,Hare Hill II,Wind,Onshore,No,Wind,, 29.8 ,HV,Scotland,Scotland,KA184NW,,265931.0,613982.0,2016,WON-000971
Scottish Power,Kilgallioch,Wind,Onshore,No,Wind,, 239.0 ,HV,Scotland,Scotland,KA260RF,,223000.0,578000.0,2016,WON-000977
Scottish Power,Ewe Hill II,Wind,Onshore,No,Wind,, 36.8 ,HV,Scotland,Scotland,DG112QG,,315000.0,580000.0,2017,WON-001157
Scottish Power,Glen App,Wind,Onshore,No,Wind,, 22.0 ,HV,Scotland,Scotland,KA260PG,,208000.0,573000.0,2017,WON-001158
Scottish Power,Halsary,Wind,Onshore,No,Wind,, 30.0 ,HV,Scotland,Scotland,KW126UW,,313553.0,953351.0,2020,WON-001286
Scottish Power,Beinn an Tuirc III,Wind,Onshore,No,Wind,, 50.0 ,HV,Scotland,Scotland,PA286QY,NR7866938956,178669.0,638956.0,2021,WON-001292
Sembcorp Utilities,Wilton 10 Biomass,Bioenergy,Bioenergy,Yes,Biomass,, 33.3 ,HV,England,North East,TS908WS,,456536.0,520395.0,2007,BIO-000302
Sembcorp Utilities,Wilton 11,Bioenergy,Bioenergy,No,MSW,, 49.0 ,HV,England,North East,TS90 8WS,,458191.0,520347.0,2016,BIO-000940
Sembcorp Utilities,Wilton International,Fossil Fuel,Conventional steam,Yes,Natural Gas,, 120.0 ,HV,England,North East,TS908WS,,458275.0,517359.0,1952,GAS-000026
SSE Group,Slough Heat & Power,Bioenergy,Bioenergy,Yes,Biomass,, 35.0 ,LV,England,South East,SL14TT,,495316.0,181476.0,2014,BIO-000632
SSE Group,Peterhead,Fossil Fuel,CCGT,No,Natural Gas,," 1,180.0 ",HV,Scotland,Scotland,AB423BZ,,412790.0,843093.0,1980,GAS-000120
SSE Group,Keadby,Fossil Fuel,CCGT,No,Natural Gas,, 735.0 ,HV,England,East Midlands,DN173EF,,483280.0,411671.0,1986,GAS-000123
SSE Group,Medway,Fossil Fuel,CCGT,No,Natural Gas,, 755.0 ,HV,England,South East,ME30AG,,586916.0,174008.0,1995,GAS-000152
SSE Group,Burghfield,Fossil Fuel,Single cycle,No,Natural Gas,, 50.0 ,HV,England,South East,RG303UW,,466926.0,166323.0,1998,GAS-000182
SSE Group,Chickerell,Fossil Fuel,Single cycle,No,Natural Gas,, 50.0 ,HV,England,South West,DT49XH,,364051.0,80933.0,1999,GAS-000183
SSE Group,Keadby 2,Fossil Fuel,CCGT,No,Natural Gas,, 840.0 ,HV,England,East Midlands,DN17 4DG,SE823117,482347.0,411709.0,2023,GAS-001553
SSE Group,Rannoch,Hydro,Large Hydro,No,Hydro,, 45.0 ,LV,Scotland,Scotland,PH173QP,,265618.9,758237.4,1930,HNF-000004
SSE Group,Tummel,Hydro,Large Hydro,No,Hydro,, 34.0 ,LV,Scotland,Scotland,PH165SB,,261249.2,580838.5,1933,HNF-000005
SSE Group,Cladach Dam,Hydro,Small Hydro,No,Hydro,, 0.2 ,LV,Scotland,Scotland,,NS014376,219715.0,595201.0,1949,HNF-000013
SSE Group,Pitlochry Power Station - A,Hydro,Large Hydro,No,Hydro,, 15.0 ,HV,Scotland,Scotland,,NN936577,293515.0,757730.0,1950,HNF-000014
SSE Group,"Morar Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 0.8 ,LV,Scotland,Scotland,,NM682922,168582.0,792663.6,1950,HNF-000015
SSE Group,Nostie Bridge Power Station - A,Hydro,Small Hydro,No,Hydro,, 1.3 ,LV,Scotland,Scotland,,NH852274,185143.9,826708.6,1950,HNF-000016
SSE Group,"Grudie Bridge Power Station - A, G",Hydro,Large Hydro,No,Hydro,, 18.7 ,LV,Scotland,Scotland,,NH310624,231315.7,862293.4,1950,HNF-000017
SSE Group,Clunie,Hydro,Large Hydro,No,Hydro,, 61.2 ,HV,Scotland,Scotland,PH165NF,,293345.9,757790.0,1950,HNF-000018
SSE Group,Sloy,Hydro,Large Hydro,No,Hydro,, 152.5 ,HV,Scotland,Scotland,G837DP,,232178.8,709714.4,1950,HNF-000019
SSE Group,Clunie Dam - A,Hydro,Small Hydro,No,Hydro,, 0.2 ,LV,Scotland,Scotland,,NN884603,293345.9,757790.0,1950,HNF-000020
SSE Group,Pitlochry Compensation Generation - A,Hydro,Small Hydro,No,Hydro,, 0.1 ,LV,Scotland,Scotland,,NN936577,293500.0,757752.0,1950,HNF-000021
SSE Group,Striven Power Station - A,Hydro,Large Hydro,No,Hydro,, 8.0 ,LV,Scotland,Scotland,,NS056840,205595.0,683990.0,1951,HNF-000022
SSE Group,Fasnakyle,Hydro,Large Hydro,No,Hydro,, 69.0 ,HV,Scotland,Scotland,,NH319296,226978.0,827215.2,1951,HNF-000023
